	Identifier	PE	GRAVY	Description
1698	NX_Q96R69-1	2	0.8429508196721319	"NX_Q96R69-1 nP20K
OR4F4 OR4F4
Olfactory receptor
4F4 isoform Iso 1
PE=2"
1699	NX_Q96R72-1	3	0.7698412698412702	"NX_Q96R72-1 nP20K
OR4K3 OR4K3
Olfactory receptor
4K3 isoform Iso 1
PE=3"
1700	NX_Q96RA2-1	2	0.7868589743589747	"NX_Q96RA2-1 nP20K
OR7D2 OR7D2
Olfactory receptor
7D2 isoform Iso 1
PE=2"
1701	NX_Q96RB7-1	2	0.577704918032787	"NX_Q96RB7-1 nP20K
OR5M11 OR5M11
Olfactory receptor
5M11 isoform Iso 1
PE=2"
1702	NX_Q96RC9-1	2	0.8330097087378645	"NX_Q96RC9-1 nP20K
OR8B4 OR8B4
Olfactory receptor
8B4 isoform Iso 1
PE=2"
1703	NX_Q96RD0-1	2	0.7172523961661342	"NX_Q96RD0-1 nP20K
OR8B2 OR8B2
Olfactory receptor
8B2 isoform Iso 1
PE=2"
1704	NX_Q96RD1-1	2	0.7384615384615392	"NX_Q96RD1-1 nP20K
OR6C1 OR6C1
Olfactory receptor
6C1 isoform Iso 1
PE=2"
1705	NX_Q96RD2-1	2	0.9631578947368434	"NX_Q96RD2-1 nP20K
OR52B2 OR52B2
Olfactory receptor
52B2 isoform Iso 1
PE=2"
1706	NX_Q96RD3-1	2	0.9006389776357837	"NX_Q96RD3-1 nP20K
OR52E6 OR52E6
Olfactory receptor
52E6 isoform Iso 1
PE=2"
1707	NX_Q96RI8-1	2	0.6440579710144929	"NX_Q96RI8-1 nP20K
TAAR6 TAAR6 Trace
amine-associated
receptor 6 isoform
Iso 1 PE=2"
1708	NX_Q96RI9-1	2	0.510632183908046	"NX_Q96RI9-1 nP20K
TAAR9 TAAR9 Trace
amine-associated
receptor 9 isoform
Iso 1 PE=2"
1709	NX_Q96RJ0-1	2	0.5805309734513279	"NX_Q96RJ0-1 nP20K
TAAR1 TAAR1 Trace
amine-associated
receptor 1 isoform
Iso 1 PE=2"
1710	NX_Q96RP8-1	2	0.2677631578947366	"NX_Q96RP8-1 nP20K
KCNA7 KCNA7
Potassium voltage-
gated channel
subfamily A member 7
isoform Iso 1 PE=2"
1711	NX_Q96S07-1	2	-0.48109452736318326	"NX_Q96S07-1 nP20K
PRR25 PRR25 Proline-
rich protein 25
isoform Iso 1 PE=2"
1712	NX_Q96S79-1	2	0.11527093596059128	"NX_Q96S79-1 nP20K
RASL10B RASL10B Ras-
like protein family
member 10B isoform
Iso 1 PE=2"
1713	NX_Q96SQ7-1	2	-0.6308411214953265	"NX_Q96SQ7-1 nP20K
ATOH8 ATOH8 Protein
atonal homolog 8
isoform Iso 1 PE=2"
1714	NX_Q99218-2	2	-0.4529126213592232	"NX_Q99218-2 nP20K
AMELY AMELY
Amelogenin, Y
isoform isoform Iso
2 PE=2"
1715	NX_Q99440-1	2	-0.574193548387097	"NX_Q99440-1 nP20K
LINC01587 LINC01587
Uncharacterized
protein encoded by
LINC01587 isoform
Iso 1 PE=2"
1716	NX_Q99445-1	2	0.22658227848101278	"NX_Q99445-1 nP20K
GML GML Glycosyl-pho
sphatidylinositol-
anchored molecule-
like protein isoform
Iso 1 PE=2"
1717	NX_Q99679-1	2	0.5369627507163333	"NX_Q99679-1 nP20K
GPR21 GPR21 Probable
G-protein coupled
receptor 21 isoform
Iso 1 PE=2"
1718	NX_Q99680-1	2	0.3937644341801393	"NX_Q99680-1 nP20K
GPR22 GPR22
G-protein coupled
receptor 22 isoform
Iso 1 PE=2"
1719	NX_Q99687-1	2	-0.5783999999999998	"NX_Q99687-1 nP20K
MEIS3 MEIS3 Homeobox
protein Meis3
isoform Iso 1 PE=2"
1720	NX_Q99742-1	2	-0.24237288135593205	"NX_Q99742-1 nP20K
NPAS1 NPAS1 Neuronal
PAS domain-
containing protein 1
isoform Iso 1 PE=2"
1721	NX_Q99928-1	2	-0.06359743040685227	"NX_Q99928-1 nP20K
GABRG3 GABRG3 Gamma-
aminobutyric acid
receptor subunit
gamma-3 isoform Iso
1 PE=2"
1722	NX_Q9BPW5-1	2	-0.1350806451612903	"NX_Q9BPW5-1 nP20K
RASL11B RASL11B Ras-
like protein family
member 11B isoform
Iso 1 PE=2"
1723	NX_Q9BQ08-1	2	0.19549549549549555	"NX_Q9BQ08-1 nP20K
RETNLB RETNLB
Resistin-like beta
isoform Iso 1 PE=2"
1724	NX_Q9BQY6-1	2	-0.2755725190839694	"NX_Q9BQY6-1 nP20K
WFDC6 WFDC6 WAP
four-disulfide core
domain protein 6
isoform Iso 1 PE=2"
1725	NX_Q9BR09-1	2	-0.17824561403508793	"NX_Q9BR09-1 nP20K
NEURL2 NEURL2
Neuralized-like
protein 2 isoform
Iso 1 PE=2"
1726	NX_Q9BR26-1	2	0.20424028268551359	"NX_Q9BR26-1 nP20K
OCSTAMP OCSTAMP
Osteoclast
stimulatory
transmembrane
protein isoform Iso
1 PE=2"
1727	NX_Q9BR46-1	4	-0.9278145695364242	"NX_Q9BR46-1 nP20K
C20orf78 C20orf78
Putative
uncharacterized
protein C20orf78
isoform Iso 1 PE=4"
1728	NX_Q9BRJ9-1	2	-0.5156716417910446	"NX_Q9BRJ9-1 nP20K
MESP1 MESP1 Mesoderm
posterior protein 1
isoform Iso 1 PE=2"
1729	NX_Q9BSJ1-1	2	-0.39402654867256603	"NX_Q9BSJ1-1 nP20K
TRIM51 TRIM51
Tripartite motif-
containing protein
51 isoform Iso 1
PE=2"
1730	NX_Q9BSN7-1	2	0.400442477876106	"NX_Q9BSN7-1 nP20K
TMEM204 TMEM204
Transmembrane
protein 204 isoform
Iso 1 PE=2"
1731	NX_Q9BTD3-1	2	0.3887147335423202	"NX_Q9BTD3-1 nP20K
TMEM121 TMEM121
Transmembrane
protein 121 isoform
Iso 1 PE=2"
1732	NX_Q9BWW9-1	2	-0.30277136258660514	"NX_Q9BWW9-1 nP20K
APOL5 APOL5
Apolipoprotein L5
isoform Iso 1 PE=2"
1733	NX_Q9BX51-1	2	-0.1071111111111111	"NX_Q9BX51-1 nP20K
GGTLC1 GGTLC1
Glutathione
hydrolase light
chain 1 isoform Iso
1 PE=2"
1734	NX_Q9BXE9-1	2	0.45048231511254017	"NX_Q9BXE9-1 nP20K
VN1R3 VN1R3
Vomeronasal type-1
receptor 3 isoform
Iso 1 PE=2"
1735	NX_Q9BXR3-1	2	-0.3712343096234311	"NX_Q9BXR3-1 nP20K
ERVK-6 ERVK-6
Endogenous
retrovirus group K
member 6 Pol protein
isoform Iso 1 PE=2"
1736	NX_Q9BY19-1	2	0.5391999999999998	"NX_Q9BY19-1 nP20K
MS4A8 MS4A8
Membrane-spanning
4-domains subfamily
A member 8 isoform
Iso 1 PE=2"
1737	NX_Q9BY21-1	2	0.309217877094972	"NX_Q9BY21-1 nP20K
GPR87 GPR87
G-protein coupled
receptor 87 isoform
Iso 1 PE=2"
1738	NX_Q9BY60-1	2	-0.78974358974359	"NX_Q9BY60-1 nP20K
GABARAPL3 GABARAPL3
Gamma-aminobutyric
acid receptor-
associated protein-
like 3 isoform Iso 1
PE=2"
1739	NX_Q9BY65-1	4	-0.1471698113207546	"NX_Q9BY65-1 nP20K
NPCDR1 NPCDR1
Nasopharyngeal
carcinoma down-
regulated gene
protein 1 isoform
Iso 1 PE=4"
1740	NX_Q9BYG7-1	2	-0.4741935483870972	"NX_Q9BYG7-1 nP20K
MRO MRO Protein
maestro isoform Iso
1 PE=2"
1741	NX_Q9BYP8-1	2	0.3495238095238096	"NX_Q9BYP8-1 nP20K
KRTAP17-1 KRTAP17-1
Keratin-associated
protein 17-1 isoform
Iso 1 PE=2"
1742	NX_Q9BYT5-1	2	0.11138211382113823	"NX_Q9BYT5-1 nP20K
KRTAP2-2 KRTAP2-2
Keratin-associated
protein 2-2 isoform
Iso 1 PE=2"
1743	NX_Q9BYU5-1	2	0.08593750000000003	"NX_Q9BYU5-1 nP20K
KRTAP2-1 KRTAP2-1
Keratin-associated
protein 2-1 isoform
Iso 1 PE=2"
1744	NX_Q9BZ81-1	2	-0.4618181818181819	"NX_Q9BZ81-1 nP20K
MAGEB5 MAGEB5
Melanoma-associated
antigen B5 isoform
Iso 1 PE=2"
1745	NX_Q9BZD7-1	2	-0.43636363636363623	"NX_Q9BZD7-1 nP20K
PRRG3 PRRG3
Transmembrane gamma-
carboxyglutamic acid
protein 3 isoform
Iso 1 PE=2"
1746	NX_Q9BZJ6-1	2	0.6546539379474956	"NX_Q9BZJ6-1 nP20K
GPR63 GPR63 Probable
G-protein coupled
receptor 63 isoform
Iso 1 PE=2"
1747	NX_Q9BZK8-1	4	-0.044736842105263096	"NX_Q9BZK8-1 nP20K
OCR1 OCR1 Ovarian
cancer-related
protein 1 isoform
Iso 1 PE=4"
1748	NX_Q9BZM3-1	2	-0.41118421052631593	"NX_Q9BZM3-1 nP20K
GSX2 GSX2 GS
homeobox 2 isoform
Iso 1 PE=2"
1749	NX_Q9C0I9-1	2	-0.6258490566037727	"NX_Q9C0I9-1 nP20K
LRRC27 LRRC27
Leucine-rich repeat-
containing protein
27 isoform Iso 1
PE=2"
1750	NX_Q9C0K3-1	2	-0.08285714285714285	"NX_Q9C0K3-1 nP20K
ACTR3C ACTR3C Actin-
related protein 3C
isoform Iso 1 PE=2"
1751	NX_Q9GZK3-1	2	0.5985994397759109	"NX_Q9GZK3-1 nP20K
OR2B2 OR2B2
Olfactory receptor
2B2 isoform Iso 1
PE=2"
1752	NX_Q9GZK4-1	2	0.5344936708860762	"NX_Q9GZK4-1 nP20K
OR2H1 OR2H1
Olfactory receptor
2H1 isoform Iso 1
PE=2"
1753	NX_Q9GZK6-1	3	0.7217948717948726	"NX_Q9GZK6-1 nP20K
OR2J1 OR2J1
Olfactory receptor
2J1 isoform Iso 1
PE=3"
1754	NX_Q9GZK7-1	2	0.9015873015873025	"NX_Q9GZK7-1 nP20K
OR11A1 OR11A1
Olfactory receptor
11A1 isoform Iso 1
PE=2"
1755	NX_Q9GZL8-1	2	-0.25948275862068976	"NX_Q9GZL8-1 nP20K
BPESC1 BPESC1
Putative BPES
syndrome breakpoint
region protein
isoform Iso 1 PE=2"
1756	NX_Q9GZM6-1	2	0.7000000000000007	"NX_Q9GZM6-1 nP20K
OR8D2 OR8D2
Olfactory receptor
8D2 isoform Iso 1
PE=2"
1757	NX_Q9GZP7-1	2	0.3524079320113312	"NX_Q9GZP7-1 nP20K
VN1R1 VN1R1
Vomeronasal type-1
receptor 1 isoform
Iso 1 PE=2"
1758	NX_Q9GZQ6-1	2	0.23325581395348846	"NX_Q9GZQ6-1 nP20K
NPFFR1 NPFFR1
Neuropeptide FF
receptor 1 isoform
Iso 1 PE=2"
1759	NX_Q9GZW8-1	2	0.24999999999999997	"NX_Q9GZW8-1 nP20K
MS4A7 MS4A7
Membrane-spanning
4-domains subfamily
A member 7 isoform
Iso 1 PE=2"
1760	NX_Q9GZY1-1	2	-0.09851851851851863	"NX_Q9GZY1-1 nP20K
PBOV1 PBOV1 Prostate
and breast cancer
overexpressed gene 1
protein isoform Iso
1 PE=2"
1761	NX_Q9H094-1	2	-0.9101105845181682	"NX_Q9H094-1 nP20K
NBPF3 NBPF3
Neuroblastoma
breakpoint family
member 3 isoform Iso
1 PE=2"
1762	NX_Q9H0A3-1	2	0.27812499999999984	"NX_Q9H0A3-1 nP20K
TMEM191A TMEM191A
Transmembrane
protein 191A isoform
Iso 1 PE=2"
1763	NX_Q9H114-1	2	-0.29103448275862065	"NX_Q9H114-1 nP20K
CSTL1 CSTL1
Cystatin-like 1
isoform Iso 1 PE=2"
1764	NX_Q9H158-1	2	-0.24963655244029095	"NX_Q9H158-1 nP20K
PCDHAC1 PCDHAC1
Protocadherin
alpha-C1 isoform
Long PE=2"
1765	NX_Q9H195-1	2	-0.17744543249797903	"NX_Q9H195-1 nP20K
MUC3B MUC3B Mucin-3B
isoform Iso 1 PE=2"
1766	NX_Q9H1A7-1	2	-0.10260869565217387	"NX_Q9H1A7-1 nP20K
POLR2J3 POLR2J3 DNA-
directed RNA
polymerase II
subunit RPB11-b2
isoform Iso 1 PE=2"
1767	NX_Q9H1B4-1	2	-0.30856423173803543	"NX_Q9H1B4-1 nP20K
NXF5 NXF5 Nuclear
RNA export factor 5
isoform A PE=2"
1768	NX_Q9H1F0-1	2	-0.030379746835443144	"NX_Q9H1F0-1 nP20K
WFDC10A WFDC10A WAP
four-disulfide core
domain protein 10A
isoform Iso 1 PE=2"
1769	NX_Q9H1L0-1	4	-0.2726495726495725	"NX_Q9H1L0-1 nP20K
MIR1-1HG MIR1-1HG
Uncharacterized
protein MIR1-1HG
isoform Iso 1 PE=4"
1770	NX_Q9H207-1	2	0.6848580441640382	"NX_Q9H207-1 nP20K
OR10A5 OR10A5
Olfactory receptor
10A5 isoform Iso 1
PE=2"
1771	NX_Q9H208-1	2	0.7059405940594066	"NX_Q9H208-1 nP20K
OR10A2 OR10A2
Olfactory receptor
10A2 isoform Iso 1
PE=2"
1772	NX_Q9H209-1	2	0.793333333333334	"NX_Q9H209-1 nP20K
OR10A4 OR10A4
Olfactory receptor
10A4 isoform Iso 1
PE=2"
1773	NX_Q9H210-1	2	0.7902597402597402	"NX_Q9H210-1 nP20K
OR2D2 OR2D2
Olfactory receptor
2D2 isoform Iso 1
PE=2"
1774	NX_Q9H2A3-1	2	-0.461764705882353	"NX_Q9H2A3-1 nP20K
NEUROG2 NEUROG2
Neurogenin-2 isoform
Iso 1 PE=2"
1775	NX_Q9H2C5-1	2	0.909177215189875	"NX_Q9H2C5-1 nP20K
OR52A5 OR52A5
Olfactory receptor
52A5 isoform Iso 1
PE=2"
1776	NX_Q9H2C8-1	2	0.7869158878504681	"NX_Q9H2C8-1 nP20K
OR51V1 OR51V1
Olfactory receptor
51V1 isoform Iso 1
PE=2"
1777	NX_Q9H2L4-1	2	0.86766917293233	"NX_Q9H2L4-1 nP20K
TMEM60 TMEM60
Transmembrane
protein 60 isoform
Iso 1 PE=2"
1778	NX_Q9H2Y9-1	2	0.1507075471698115	"NX_Q9H2Y9-1 nP20K
SLCO5A1 SLCO5A1
Solute carrier
organic anion
transporter family
member 5A1 isoform
Iso 1 PE=2"
1779	NX_Q9H320-1	2	-1.2611650485436903	"NX_Q9H320-1 nP20K
VCX VCX Variable
charge X-linked
protein 1 isoform
Iso 1 PE=2"
1780	NX_Q9H321-1	2	-1.2825203252032535	"NX_Q9H321-1 nP20K
VCX3B VCX3B Variable
charge X-linked
protein 3B isoform
Iso 1 PE=2"
1781	NX_Q9H322-1	2	-1.1007194244604321	"NX_Q9H322-1 nP20K
VCX2 VCX2 Variable
charge X-linked
protein 2 isoform
Iso 1 PE=2"
1782	NX_Q9H339-1	2	0.797435897435898	"NX_Q9H339-1 nP20K
OR51B5 OR51B5
Olfactory receptor
51B5 isoform Iso 1
PE=2"
1783	NX_Q9H340-1	3	0.7131410256410261	"NX_Q9H340-1 nP20K
OR51B6 OR51B6
Olfactory receptor
51B6 isoform Iso 1
PE=3"
1784	NX_Q9H341-1	3	0.8650306748466268	"NX_Q9H341-1 nP20K
OR51M1 OR51M1
Olfactory receptor
51M1 isoform Iso 1
PE=3"
1785	NX_Q9H342-1	3	0.5819620253164556	"NX_Q9H342-1 nP20K
OR51J1 OR51J1
Olfactory receptor
51J1 isoform Iso 1
PE=3"
1786	NX_Q9H343-1	2	0.8089171974522302	"NX_Q9H343-1 nP20K
OR51I1 OR51I1
Olfactory receptor
51I1 isoform Iso 1
PE=2"
1787	NX_Q9H344-1	2	0.7826923076923084	"NX_Q9H344-1 nP20K
OR51I2 OR51I2
Olfactory receptor
51I2 isoform Iso 1
PE=2"
1788	NX_Q9H346-1	2	0.8238993710691837	"NX_Q9H346-1 nP20K
OR52D1 OR52D1
Olfactory receptor
52D1 isoform Iso 1
PE=2"
1789	NX_Q9H3V2-1	2	0.7454999999999997	"NX_Q9H3V2-1 nP20K
MS4A5 MS4A5
Membrane-spanning
4-domains subfamily
A member 5 isoform
Iso 1 PE=2"
1790	NX_Q9H3Y0-1	2	-0.30869565217391315	"NX_Q9H3Y0-1 nP20K
R3HDML R3HDML
Peptidase inhibitor
R3HDML isoform Iso 1
PE=2"
1791	NX_Q9H478-1	2	-0.8882352941176472	"NX_Q9H478-1 nP20K
KCNQ1DN KCNQ1DN
KCNQ1 downstream
neighbor protein
isoform Iso 1 PE=2"
1792	NX_Q9H4Q3-1	2	-0.43338048090523257	"NX_Q9H4Q3-1 nP20K
PRDM13 PRDM13 PR
domain zinc finger
protein 13 isoform
Iso 1 PE=2"
1793	NX_Q9H4S2-1	2	-0.384848484848485	"NX_Q9H4S2-1 nP20K
GSX1 GSX1 GS
homeobox 1 isoform
Iso 1 PE=2"
1794	NX_Q9H606-1	2	-0.37582417582417615	"NX_Q9H606-1 nP20K
PRORY PRORY Proline-
rich protein,
Y-linked isoform Iso
1 PE=2"
1795	NX_Q9H607-1	2	-0.966287878787878	"NX_Q9H607-1 nP20K
OCEL1 OCEL1
Occludin/ELL domain-
containing protein 1
isoform Iso 1 PE=2"
1796	NX_Q9H628-1	2	-0.32682926829268294	"NX_Q9H628-1 nP20K
RERGL RERGL Ras-
related and
estrogen-regulated
growth inhibitor-
like protein isoform
Iso 1 PE=2"
1797	NX_Q9H7B7-1	2	-0.43852459016393447	"NX_Q9H7B7-1 nP20K
C7orf69 C7orf69
Uncharacterized
protein C7orf69
isoform Iso 1 PE=2"
1798	NX_Q9H7R0-1	2	-0.9968102073365224	"NX_Q9H7R0-1 nP20K
ZNF442 ZNF442 Zinc
finger protein 442
isoform Iso 1 PE=2"
1799	NX_Q9H8S5-1	2	0.11693811074918525	"NX_Q9H8S5-1 nP20K
CNTD2 CNTD2 Cyclin
N-terminal domain-
containing protein 2
isoform Iso 1 PE=2"
1800	NX_Q9HAT1-1	2	-0.22452471482889774	"NX_Q9HAT1-1 nP20K
LMAN1L LMAN1L
Protein
ERGIC-53-like
isoform Iso 1 PE=2"
1801	NX_Q9HB31-1	2	-0.4615789473684211	"NX_Q9HB31-1 nP20K
SEBOX SEBOX Homeobox
protein SEBOX
isoform Iso 1 PE=2"
1802	NX_Q9HB89-1	2	0.3225352112676062	"NX_Q9HB89-1 nP20K
NMUR1 NMUR1
Neuromedin-U
receptor 1 isoform
Iso 1 PE=2"
1803	NX_Q9HBA9-1	2	-0.3624434389140269	"NX_Q9HBA9-1 nP20K
FOLH1B FOLH1B
Putative
N-acetylated-alpha-
linked acidic
dipeptidase isoform
Iso 1 PE=2"
1804	NX_Q9HBF5-1	2	0.11012658227848104	"NX_Q9HBF5-1 nP20K
ST20 ST20 Suppressor
of tumorigenicity 20
protein isoform Iso
1 PE=2"
1805	NX_Q9HBJ7-1	2	-0.525162689804771	"NX_Q9HBJ7-1 nP20K
USP29 USP29
Ubiquitin carboxyl-
terminal hydrolase
29 isoform Iso 1
PE=2"
1806	NX_Q9HBL6-1	2	-0.06521739130434785	"NX_Q9HBL6-1 nP20K
LRTM1 LRTM1 Leucine-
rich repeat and
transmembrane
domain-containing
protein 1 isoform
Iso 1 PE=2"
1807	NX_Q9HBV1-1	2	0.14639175257731935	"NX_Q9HBV1-1 nP20K
POPDC3 POPDC3 Popeye
domain-containing
protein 3 isoform
Iso 1 PE=2"
1808	NX_Q9HBX3-1	4	0.07363636363636356	"NX_Q9HBX3-1 nP20K
SND1-IT1 SND1-IT1
Uncharacterized
protein encoded by
SND1-IT1 isoform Iso
1 PE=4"
1809	NX_Q9HC47-1	2	1.1675675675675667	"NX_Q9HC47-1 nP20K
CTAGE1 CTAGE1
Cutaneous T-cell
lymphoma-associated
antigen 1 isoform
Iso 1 PE=2"
1810	NX_Q9HCN2-1	2	-0.19596774193548383	"NX_Q9HCN2-1 nP20K
TP53AIP1 TP53AIP1
p53-regulated
apoptosis-inducing
protein 1 isoform
Iso 1 PE=2"
1811	NX_Q9HDB8-1	2	-0.45265306122449006	"NX_Q9HDB8-1 nP20K
ERVK-5 ERVK-5
Endogenous
retrovirus group K
member 5 Env
polyprotein isoform
Iso 1 PE=2"
1812	NX_Q9N2J8-1	2	0.15495495495495493	"NX_Q9N2J8-1 nP20K
HERV-H_2q24.1
provirus ancestral
Env polyprotein
isoform Iso 1 HERV-
H_2q24.1 provirus
ancestral Env
polyprotein isoform
Iso 1 HERV-H_2q24.1
provirus ancestral
Env polyprotein
isoform Iso 1 PE=2"
1813	NX_Q9N2K0-1	2	0.14554794520547937	"NX_Q9N2K0-1 nP20K
HERV-H_2q24.3
provirus ancestral
Env polyprotein
isoform Iso 1 HERV-
H_2q24.3 provirus
ancestral Env
polyprotein isoform
Iso 1 HERV-H_2q24.3
provirus ancestral
Env polyprotein
isoform Iso 1 PE=2"
1814	NX_Q9NNX9-1	2	-1.2446236559139792	"NX_Q9NNX9-1 nP20K
VCX3A VCX3A Variable
charge X-linked
protein 3 isoform
Iso 1 PE=2"
1815	NX_Q9NP60-1	2	-0.2889212827988338	"NX_Q9NP60-1 nP20K
IL1RAPL2 IL1RAPL2
X-linked
interleukin-1
receptor accessory
protein-like 2
isoform Iso 1 PE=2"
1816	NX_Q9NPC1-1	2	0.41843575418994494	"NX_Q9NPC1-1 nP20K
LTB4R2 LTB4R2
Leukotriene B4
receptor 2 isoform
Iso 1 PE=2"
1817	NX_Q9NPU4-1	2	0.3216867469879518	"NX_Q9NPU4-1 nP20K
C14orf132 C14orf132
Uncharacterized
protein C14orf132
isoform Iso 1 PE=2"
1818	NX_Q9NQ03-1	2	-0.6671009771986963	"NX_Q9NQ03-1 nP20K
SCRT2 SCRT2
Transcriptional
repressor scratch 2
isoform Iso 1 PE=2"
1819	NX_Q9NQ33-1	2	-0.6588888888888892	"NX_Q9NQ33-1 nP20K
ASCL3 ASCL3 Achaete-
scute homolog 3
isoform Iso 1 PE=2"
1820	NX_Q9NQE7-1	2	0.1035019455252914	"NX_Q9NQE7-1 nP20K
PRSS16 PRSS16
Thymus-specific
serine protease
isoform Iso 1 PE=2"
1821	NX_Q9NQF3-1	2	0.13793103448275845	"NX_Q9NQF3-1 nP20K
SERHL SERHL Serine
hydrolase-like
protein isoform Iso
1 PE=2"
1822	NX_Q9NQN1-1	2	0.7338557993730411	"NX_Q9NQN1-1 nP20K
OR2S2 OR2S2
Olfactory receptor
2S2 isoform Iso 1
PE=2"
1823	NX_Q9NRR2-1	2	0.11214953271028036	"NX_Q9NRR2-1 nP20K
TPSG1 TPSG1 Tryptase
gamma isoform Iso 1
PE=2"
1824	NX_Q9NS66-1	2	0.4825737265415561	"NX_Q9NS66-1 nP20K
GPR173 GPR173
Probable G-protein
coupled receptor 173
isoform Iso 1 PE=2"
1825	NX_Q9NS67-1	2	0.5586666666666684	"NX_Q9NS67-1 nP20K
GPR27 GPR27 Probable
G-protein coupled
receptor 27 isoform
Iso 1 PE=2"
1826	NX_Q9NSI5-1	2	-0.3867321867321865	"NX_Q9NSI5-1 nP20K
IGSF5 IGSF5
Immunoglobulin
superfamily member 5
isoform Iso 1 PE=2"
1827	NX_Q9NTG1-1	2	-0.0035952063914781577	"NX_Q9NTG1-1 nP20K
PKDREJ PKDREJ
Polycystic kidney
disease and receptor
for egg jelly-
related protein
isoform Iso 1 PE=2"
1828	NX_Q9NU39-1	2	-0.5536764705882341	"NX_Q9NU39-1 nP20K
FOXD4L1 FOXD4L1
Forkhead box protein
D4-like 1 isoform
Iso 1 PE=2"
1829	NX_Q9NUB4-1	2	0.35030303030303006	"NX_Q9NUB4-1 nP20K
C20orf141 C20orf141
Uncharacterized
protein C20orf141
isoform Iso 1 PE=2"
1830	NX_Q9NUZ1-1	2	-0.15063985374771496	"NX_Q9NUZ1-1 nP20K
ACOXL ACOXL Acyl-
coenzyme A oxidase-
like protein isoform
Iso 1 PE=2"
1831	NX_Q9NX77-1	2	-0.07406639004149422	"NX_Q9NX77-1 nP20K
ERVK13-1 ERVK13-1
Endogenous
retrovirus group K
member 13-1 Env
polyprotein isoform
Iso 1 PE=2"
1832	NX_Q9NY84-1	2	-0.14650698602794424	"NX_Q9NY84-1 nP20K
VNN3 VNN3 Vascular
non-inflammatory
molecule 3 isoform
Iso 1 PE=2"
1833	NX_Q9NYA3-1	2	-1.1261183261183276	"NX_Q9NYA3-1 nP20K
GOLGA6A GOLGA6A
Golgin subfamily A
member 6A isoform
Iso 1 PE=2"
1834	NX_Q9NYB5-1	2	0.18792134831460652	"NX_Q9NYB5-1 nP20K
SLCO1C1 SLCO1C1
Solute carrier
organic anion
transporter family
member 1C1 isoform
Iso 1 PE=2"
1835	NX_Q9NYM4-1	2	0.33640661938534316	"NX_Q9NYM4-1 nP20K
GPR83 GPR83 Probable
G-protein coupled
receptor 83 isoform
Iso 1 PE=2"
1836	NX_Q9NYP8-1	2	-0.04246575342465754	"NX_Q9NYP8-1 nP20K
C21orf62 C21orf62
Uncharacterized
protein C21orf62
isoform Iso 1 PE=2"
1837	NX_Q9NYW6-1	2	0.5876582278481021	"NX_Q9NYW6-1 nP20K
TAS2R3 TAS2R3 Taste
receptor type 2
member 3 isoform Iso
1 PE=2"
1838	NX_Q9NZ38-1	2	-0.4606382978723407	"NX_Q9NZ38-1 nP20K
IDI2-AS1 IDI2-AS1
Uncharacterized
protein IDI2-AS1
isoform Iso 1 PE=2"
1839	NX_Q9NZP0-1	3	0.72411575562701	"NX_Q9NZP0-1 nP20K
OR6C3 OR6C3
Olfactory receptor
6C3 isoform Iso 1
PE=3"
1840	NX_Q9NZP2-1	2	0.7964743589743586	"NX_Q9NZP2-1 nP20K
OR6C2 OR6C2
Olfactory receptor
6C2 isoform Iso 1
PE=2"
1841	NX_Q9NZP5-1	2	0.7097087378640784	"NX_Q9NZP5-1 nP20K
OR5AC2 OR5AC2
Olfactory receptor
5AC2 isoform Iso 1
PE=2"
1842	NX_Q9NZQ8-1	2	-0.12008583690987071	"NX_Q9NZQ8-1 nP20K
TRPM5 TRPM5
Transient receptor
potential cation
channel subfamily M
member 5 isoform Iso
1 PE=2"
1843	NX_Q9P1P5-1	2	0.43532763532763535	"NX_Q9P1P5-1 nP20K
TAAR2 TAAR2 Trace
amine-associated
receptor 2 isoform
Iso 1 PE=2"
1844	NX_Q9P1Q5-1	2	0.5731391585760516	"NX_Q9P1Q5-1 nP20K
OR1A1 OR1A1
Olfactory receptor
1A1 isoform Iso 1
PE=2"
1845	NX_Q9P255-1	2	-0.912994350282483	"NX_Q9P255-1 nP20K
ZNF492 ZNF492 Zinc
finger protein 492
isoform Iso 1 PE=2"
1846	NX_Q9P2E8-1	2	-0.24097560975609753	"NX_Q9P2E8-1 nP20K
MARCH4 MARCH4 E3
ubiquitin-protein
ligase MARCH4
isoform Iso 1 PE=2"
1847	NX_Q9P2W6-1	2	-0.5348484848484849	"NX_Q9P2W6-1 nP20K
C11orf21 C11orf21
Uncharacterized
protein C11orf21
isoform Iso 1 PE=2"
1848	NX_Q9P2X7-1	2	0.08571428571428578	"NX_Q9P2X7-1 nP20K
DEC1 DEC1 Deleted in
esophageal cancer 1
isoform Iso 1 PE=2"
1849	NX_Q9QC07-1	3	-0.24064039408867038	"NX_Q9QC07-1 nP20K
ERVK-18 ERVK-18
Endogenous
retrovirus group K
member 18 Pol
protein isoform Iso
1 PE=3"
1850	NX_Q9UBC7-1	2	-0.07413793103448287	"NX_Q9UBC7-1 nP20K
GALP GALP Galanin-
like peptide isoform
Iso 1 PE=2"
1851	NX_Q9UBG7-1	2	-0.24835589941972894	"NX_Q9UBG7-1 nP20K
RBPJL RBPJL
Recombining binding
protein suppressor
of hairless-like
protein isoform Iso
1 PE=2"
